AAPL, AVB, AMD, CCC, BA, BLL, C, INTC, GPS, MMM, T, TJX
 45.238552, 95.781769,  8.650000, 14.200885, 60.715664, 16.379543, 44.525291, 16.832890, 18.431131, 77.827187, 20.000671, 22.974819
 42.498463, 95.618958,  8.550000, 13.795421, 58.562984, 16.051859, 43.843288, 16.074724, 18.347237, 75.592873, 19.635225, 22.462421
 45.180721, 95.578255,  8.880000, 14.529117, 62.156437, 16.622965, 43.453571, 16.429609, 18.926100, 78.387901, 20.274742, 23.150236
 44.283649, 98.395126,  8.360000, 15.407619, 62.724274, 16.744680, 43.356140, 15.905354, 18.984821, 79.118507, 21.518642, 22.850182
 43.062683, 96.806946,  8.470000, 15.571738, 62.266613, 16.857025, 44.427864, 16.147314, 18.666025, 79.194969, 21.581881, 23.404119
 42.085907, 99.341736,  8.270000, 16.257162, 61.529282, 17.222158, 43.063869, 15.929547, 18.945192, 78.855148, 21.845703, 23.736490
 45.072773,100.892166,  8.710000, 17.010166, 63.936218, 17.348555, 44.330444, 17.308762, 18.540491, 79.789635, 21.867088, 24.258120
 44.999500,103.861763,  9.100000, 16.566086, 67.614395, 17.465586, 44.720161, 18.671844, 19.594402, 82.584671, 22.180693, 24.752050
 44.553543,103.435181,  8.920000, 16.720549, 67.216057, 17.802631, 44.038158, 18.752502, 19.054802, 81.216896, 22.280476, 24.336601
 43.761845,104.124275,  8.900000, 16.556437, 66.978775, 18.003925, 40.462486, 19.029825, 19.434214, 81.565201, 22.387390, 25.190594
 43.083244,104.263725,  8.620000, 16.286127, 66.045982, 18.275434, 39.965591, 18.875380, 16.205008, 79.483810, 22.323244, 24.377560
 43.364693,106.642677,  8.490000, 16.681938, 65.594452, 18.294159, 39.916874, 18.054354, 16.188148, 79.875404, 22.301861, 24.766708
 44.139694,107.659874,  7.970000, 15.745506, 63.762680, 17.848875, 38.835262, 17.664167, 15.108936, 77.508286, 21.845703, 23.636320
 41.885418,106.642677,  7.590000, 15.764814, 61.930897, 17.867638, 36.954411, 17.379652, 14.940311, 77.533920, 21.624748, 22.927505
 41.160549,105.887955,  7.000000, 15.620005, 63.183319, 17.736324, 37.324726, 17.225204, 15.033051, 78.431198, 21.931229, 23.191570
 41.943249,104.591843,  6.900000, 16.836397, 60.712566, 17.581566, 38.581879, 17.233334, 14.889723, 77.670631, 21.696026, 23.034065
 44.116562,108.742706,  7.110000, 16.459898, 63.277023, 18.355362, 41.788109, 18.314478, 15.412466, 82.609993, 22.579834, 24.632366
 46.230759,113.449890,  6.950000, 16.527473, 63.958607, 18.927498, 40.959763, 18.769703, 16.103199, 83.421814, 22.194950, 25.554277
 46.900349,109.633240,  6.430000, 15.726199, 60.729599, 18.496052, 37.402687, 18.184416, 16.043800, 81.584518, 21.901106, 25.600607
 50.547810,115.250816,  7.750000, 15.822738, 61.913860, 18.435085, 39.234810, 18.802221, 16.680124, 81.507607, 21.908335, 26.031450
 50.185383,110.855896,  7.340000, 14.374655, 60.039509, 18.195911, 37.363708, 18.151901, 16.366205, 74.466072, 21.142408, 25.619135
 48.018497,100.339478,  6.560000, 15.243505, 53.462154, 16.620182, 32.597004, 16.900047, 14.211196, 70.714569, 20.903965, 24.414627
 48.451611,106.816216,  6.210000, 15.089043, 52.610161, 16.849977, 29.097502, 16.950125, 13.990603, 70.535103, 20.390932, 24.965925
 45.757786,103.676987,  5.980000, 14.480845, 49.355820, 15.944873, 26.095144, 15.751717, 13.311859, 65.689758, 20.224743, 24.580744
 49.298580,107.881897,  6.490000, 15.098696, 53.867664, 16.418531, 29.087751, 16.227797, 13.812433, 68.834045, 20.983444, 25.422417
 48.073757,110.996346,  6.320000, 14.345693, 54.922714, 16.423214, 27.684057, 16.121084, 13.235503, 68.266228, 20.268095, 24.306385
 48.514591,109.311089,  6.520000, 14.365000, 53.001328, 15.990335, 26.065907, 16.170334, 13.574873, 65.943367, 19.899584, 24.083176
 51.473183,107.543190,  7.200000, 14.268459, 56.080711, 16.121910, 28.259186, 18.033617, 14.457241, 69.281403, 20.911186, 26.622158
 51.961563, 96.944183,  6.170000, 13.090687, 51.045620, 14.543077, 24.350271, 18.189579, 13.837885, 63.654934, 20.123587, 26.305946
 49.008118, 94.218002,  5.080000, 14.065727, 51.903389, 14.575972, 24.974138, 17.516499, 13.778497, 61.762230, 20.607710, 25.794430
 47.527550, 96.520943,  4.730000, 14.036767, 53.018490, 15.247911, 24.009094, 18.296291, 14.677834, 63.508663, 20.549904, 25.901382
 54.236404,101.398178,  4.920000, 14.702887, 54.802635, 15.957442, 27.684057, 19.289486, 15.184491, 67.870483, 21.402456, 26.836069
 50.492558,103.578758,  4.720000, 14.393961, 55.403072, 16.361549, 29.536161, 19.724525, 15.978727, 69.238388, 21.373112, 27.826548
 52.045109,110.769760,  5.940000, 15.890315, 58.473866, 16.756254, 33.298843, 20.504314, 16.508224, 69.685738, 21.820679, 28.073006
 51.439754,108.464317,  5.670000, 14.171924, 56.440971, 16.385044, 29.575153, 19.486486, 16.781507, 68.223206, 21.395123, 28.175310
 49.432247,107.632034,  5.950000, 14.355346, 57.401653, 16.638783, 28.600199, 20.578804, 17.362247, 70.795555, 21.585886, 28.524080
 48.188141,102.571701,  5.470000, 13.805075, 58.233818, 15.933953, 25.626095, 20.115061, 16.021427, 69.290016, 21.013590, 27.774158
 46.726845, 98.293716,  4.990000, 12.772107, 54.193874, 15.590935, 23.042032, 18.823187, 15.047846, 65.496002, 20.111116, 27.405636
 50.085140,103.212555,  5.650000, 14.007807, 61.548641, 16.408541, 27.469063, 20.404894, 15.970189, 69.103806, 21.248379, 29.033646
 50.588943,104.569206,  5.540000, 14.519463, 62.092468, 16.442425, 28.054132, 20.711304, 16.098295, 71.217812, 21.299734, 29.504793
 48.969566,107.332413,  5.130000, 13.814729, 61.298294, 16.305876, 25.382315, 19.237244, 15.628577, 68.332718, 21.167667, 28.986998
 51.836887,109.820961,  5.410000, 14.702887, 63.853462, 16.856775, 26.776730, 20.206152, 15.893320, 71.217812, 21.916058, 30.465734
 52.051525,108.697380,  5.400000, 15.166274, 63.318268, 16.814402, 25.655348, 20.081930, 15.842084, 70.810608, 22.187536, 30.111214
 54.287819,107.423523,  5.430000, 14.809080, 63.862099, 17.478310, 27.839609, 20.910051, 15.465229, 72.231499, 21.776657, 31.002192
 53.954945,105.990654,  5.660000, 15.002156, 64.397308, 17.723162, 29.975113, 20.818960, 15.688619, 72.430771, 22.386822, 30.391106
 54.017918,107.105125,  6.420000, 15.610353, 65.191483, 17.850292, 28.902489, 21.845829, 16.006517, 74.206894, 22.714397, 31.058167
 57.485451,113.473427,  6.820000, 15.745506, 64.354149, 18.570704, 30.101881, 22.135670, 16.264271, 75.775047, 21.709333, 31.426685
 59.079132,117.160370,  7.080000, 16.401974, 65.899345, 18.740217, 32.705441, 22.143950, 18.652788, 76.008987, 22.297485, 32.215034
 63.415470,112.660637,  7.050000, 15.552429, 64.699463, 18.744930, 32.120792, 22.287514, 18.549685, 75.497810, 22.215590, 32.056431
 64.533600,112.308701,  7.420000, 14.924928, 65.427574, 18.886185, 32.111034, 22.846788, 19.520561, 75.861702, 22.342154, 32.622543
 67.141327,111.445641,  7.460000, 15.002156, 66.044067, 18.730799, 31.555040, 22.287514, 19.391685, 76.932053, 22.587833, 33.651634
 70.067795,110.792053,  7.460000, 14.249152, 65.036827, 18.744930, 33.262032, 22.471157, 20.972572, 76.338890, 22.982416, 34.690102
 70.066505,115.467743,  7.580000, 14.336040, 63.638821, 18.749542, 33.359581, 22.596369, 21.479488, 75.710907, 23.213205, 35.663067
 75.258797,116.037537,  8.200000, 15.233850, 65.297310, 19.537857, 35.788383, 23.147289, 21.814569, 78.118301, 23.518446, 35.466610
 76.605728,114.872810,  8.090000, 15.311082, 64.229286, 19.396236, 36.217571, 23.272501, 22.733887, 77.158829, 23.466331, 36.140190
 77.055557,118.442413,  8.020000, 15.069734, 64.576622, 20.241198, 35.651821, 23.472843, 22.458956, 77.813004, 23.250429, 37.150589
 81.442001,117.898148,  7.870000, 14.567732, 63.899307, 20.566904, 33.935081, 23.431107, 22.725298, 76.120865, 23.034531, 37.693207
 77.785545,118.260994,  7.730000, 13.988499, 63.317547, 20.189268, 32.588989, 23.447798, 22.928204, 74.742706, 23.058100, 37.253502
 73.640701,122.210014,  7.760000, 13.611997, 63.864601, 20.543304, 33.057194, 23.038778, 24.041813, 76.304047, 23.299702, 38.376156
 77.498940,123.247948,  7.330000, 13.679574, 67.094711, 19.721947, 32.676785, 23.689871, 24.628828, 77.943840, 24.666271, 39.723335
 72.647217,122.716293,  7.180000, 13.737498, 65.853020, 19.240461, 30.823471, 23.289196, 24.343950, 77.341972, 24.809731, 39.049759
 72.834885,123.956734,  6.780000, 13.824383, 63.873264, 19.334867, 28.637520, 23.231007, 24.171305, 75.649849, 25.360888, 38.591335
 68.165665,115.535446,  6.010000, 12.270103, 60.396461, 18.249172, 25.378595, 21.919373, 22.194433, 72.841217, 25.413742, 37.582207
 72.266800,117.999420,  6.220000, 13.052072, 61.138836, 18.825062, 25.827433, 21.641914, 23.446163, 74.461113, 25.436388, 38.342106
 72.099739,115.611382,  5.730000, 12.762453, 58.728233, 18.565443, 24.773651, 21.137445, 21.805967, 72.766029, 25.594946, 38.370243
 74.584061,119.535126,  5.910000, 13.023109, 61.086449, 19.472811, 27.095875, 22.205242, 22.651962, 75.532616, 26.085701, 38.895599
 73.788521,118.725060,  5.870000, 12.337681, 62.876945, 20.229952, 27.622768, 22.987177, 23.074959, 76.797356, 26.961515, 39.833755
 74.812836,115.906723,  5.730000, 13.023109, 62.850739, 19.704683, 27.310534, 22.650866, 23.618814, 76.261612, 26.553812, 40.527981
 75.057014,119.383247,  5.730000, 13.727843, 64.894516, 19.425488, 26.744616, 22.407034, 23.618814, 78.694443, 26.923771, 40.274681
 77.869080,122.875053,  5.750000, 14.094691, 64.361748, 19.203075, 25.720102, 21.995043, 24.182383, 78.158707, 26.757658, 41.681904
 77.752136,126.665230,  4.900000, 14.085036, 64.204506, 19.510668, 26.003057, 21.229933, 24.199730, 76.929077, 27.022106, 42.019642
 77.666023,125.832382,  4.220000, 13.718190, 64.536430, 19.766199, 25.242001, 21.456940, 25.327316, 79.036980, 26.976234, 41.569328
 75.206100,123.656876,  4.090000, 13.824383, 65.951363, 19.822981, 26.637283, 21.877338, 25.943150, 80.547623, 28.390413, 41.935200
 79.131172,122.985489,  4.090000, 14.075382, 63.593117, 19.449146, 26.734858, 22.053902, 29.022329, 80.538857, 28.726757, 42.319843
 79.902306,119.263306,  4.340000, 13.119647, 64.815926, 19.879774, 28.208981, 22.798397, 29.672857, 81.057045, 28.657957, 41.710045
 83.654213,120.470024,  4.100000, 13.525112, 64.553886, 20.376644, 28.335865, 22.331907, 31.216789, 82.769699, 28.413342, 43.180107
 85.604523,122.526634,  3.940000, 12.926571, 62.463226, 19.936558, 29.116739, 21.127531, 30.462170, 81.531342, 28.245171, 43.142483
 85.865257,120.266106,  3.720000, 13.177570, 62.735634, 19.955482, 28.999609, 21.059675, 31.069332, 81.847366, 28.008204, 43.067230
 87.827171,122.679550,  3.450000, 13.563727, 64.044792, 20.292603, 31.303183, 20.516853, 31.164736, 82.041840, 28.512712, 43.123669
 89.226341,120.104591,  3.900000, 14.085036, 62.630180, 20.529776, 33.958160, 19.821369, 30.531559, 83.067146, 28.482138, 43.697392
 90.363457,117.963097,  3.600000, 14.007807, 61.479137, 20.164528, 32.864918, 19.617817, 31.390263, 82.386566, 29.108963, 41.900970
 86.105347,115.566620,  3.370000, 13.814729, 61.154057, 20.069658, 31.937637, 19.219177, 31.034636, 81.688271, 28.818489, 42.126694
 84.232460,116.588516,  3.220000, 13.476841, 62.287483, 20.297346, 33.938622, 19.236145, 32.179573, 83.933357, 28.940790, 42.700424
 81.279243,113.233185,  2.740000, 12.897608, 63.130993, 19.595314, 33.919109, 18.218359, 31.418053, 81.979980, 27.552338, 40.283245
 78.714554,117.187675,  2.180000, 12.511451, 65.028893, 20.235687, 36.271473, 18.040247, 31.653042, 82.147919, 27.312620, 40.019897
 77.960747,113.900833,  2.070000, 12.048064, 62.480808, 20.306833, 35.724865, 18.616991, 30.817545, 77.808044, 26.779051, 38.308113
 74.449928,117.880981,  2.100000, 12.221835, 61.549435, 20.577211, 36.700951, 18.710291, 30.556450, 78.638901, 27.011042, 39.051140
 70.611290,112.925034,  2.030000, 11.623291, 64.361099, 20.800154, 35.080265, 17.641615, 29.259695, 78.497490, 25.936161, 38.308113
 68.420891,110.305855,  1.860000, 11.449522, 62.564289, 20.558237, 34.152733, 17.300699, 29.233585, 78.223488, 25.626846, 40.035484
 74.102760,110.023376,  1.950000, 12.550069, 65.189926, 21.378862, 35.177906, 16.897963, 30.895870, 79.796791, 26.570261, 41.412441
 75.889534,112.805206,  2.200000, 13.071379, 65.667313, 21.198605, 33.752434, 16.769423, 29.990751, 80.922005, 26.392408, 41.817986
 69.143127,114.422951,  2.360000, 13.303071, 65.985565, 20.989380, 36.749817, 17.274992, 27.684435, 81.420280, 26.090822, 40.978615
 66.101234,113.498528,  2.390000, 13.486496, 65.437439, 21.036911, 36.710770, 17.592041, 27.371128, 82.105385, 26.299612, 40.186382
 67.338219,116.965134,  2.590000, 13.621650, 67.338165, 21.298389, 38.556061, 17.797701, 27.301506, 82.834953, 26.036688, 39.563931
 66.075279,114.679726,  2.280000, 13.525112, 66.029785, 21.055929, 38.087414, 17.334974, 26.483416, 81.660500, 25.766037, 39.252701
 68.332726,117.569839,  2.590000, 14.239499, 68.681923, 22.106586, 41.426548, 18.131886, 28.051077, 84.854675, 27.243023, 42.025486
 67.463989,117.388786,  2.670000, 14.915272, 66.445274, 21.583637, 41.338673, 18.851675, 27.710270, 85.664360, 26.500662, 41.459599
 64.831818,119.457924,  2.460000, 15.388313, 66.339180, 22.177900, 40.674755, 18.209005, 28.802605, 87.853111, 26.191874, 42.204666
 57.036427,119.337212,  2.850000, 15.494505, 66.330338, 22.158884, 41.895187, 17.960505, 29.309444, 89.499123, 26.646160, 42.553623
 58.818024,108.724289,  2.600000, 15.436582, 66.188904, 21.673964, 42.002586, 18.303261, 28.811338, 90.362175, 27.813202, 42.723381
 61.587624,111.077934,  2.590000, 15.813083, 67.682938, 21.564625, 41.680569, 17.994781, 28.164686, 91.340881, 27.625223, 43.081768
 60.013752,112.302177,  2.710000, 15.793776, 66.330338, 21.650196, 42.813400, 18.292114, 28.732693, 91.848045, 27.695717, 42.449879
 58.794319,111.069305,  2.610000, 17.396322, 68.206665, 21.079702, 41.787994, 17.685843, 27.928738, 92.692780, 27.946362, 41.810722
 56.141605,108.810516,  2.420000, 16.585394, 68.758308, 21.022650, 41.123920, 18.214169, 29.597820, 92.898697, 28.204823, 42.529308
 56.304623,106.974159,  2.560000, 17.193596, 72.272736, 21.385616, 45.586891, 18.690523, 31.660139, 94.635452, 28.729607, 42.463123
 57.861835,110.672722,  2.600000, 17.840399, 76.899330, 21.938738, 46.153313, 18.517303, 31.799967, 95.253143, 28.533794, 42.472584
 60.241993,109.345024,  2.540000, 17.608709, 75.466866, 21.871981, 44.170849, 18.473991, 31.162033, 95.271049, 28.533794, 44.079956
 57.731411,109.207085,  2.550000, 17.473555, 76.383301, 22.687355, 43.204029, 18.915709, 30.934834, 95.172577, 28.737444, 44.202877
 55.193451,116.025002,  2.290000, 16.797783, 76.667999, 22.406027, 42.002834, 18.136219, 32.027172, 94.698097, 29.779167, 44.571629
 56.054222,117.877060,  2.480000, 16.633669, 79.088058, 22.835171, 43.731400, 18.777134, 33.364178, 96.399048, 30.225616, 45.933170
 50.932652,115.703308,  2.470000, 16.102701, 78.260612, 22.139002, 43.975536, 19.435373, 32.465889, 94.635452, 30.341934, 44.439251
 54.410934,113.225250,  2.640000, 16.479206, 82.611404, 20.994621, 45.821278, 20.266830, 32.895847, 92.916580, 29.359074, 45.762981
 58.686077,112.851372,  3.600000, 16.614361, 83.403259, 21.619263, 45.870110, 20.751848, 34.054096, 96.533356, 29.596857, 46.850323
 59.076035,115.894577,  3.950000, 16.672285, 83.848122, 21.919664, 47.618809, 21.419437, 35.966949, 98.905724, 29.612705, 48.183491
 56.879478,120.589844,  4.070000, 17.328745, 88.464684, 21.814762, 50.256157, 21.017277, 35.940617, 99.720383, 29.676115, 48.533344
 58.440422,120.494209,  4.050000, 17.290129, 89.430542, 21.166281, 49.347740, 20.912367, 35.659843, 98.717712, 29.129200, 48.217529
 59.041710,115.346840,  4.000000, 17.434940, 88.554131, 20.579784, 50.783630, 21.227100, 35.580864, 99.280548, 27.734169, 47.989960
 58.001949,116.929291,  3.910000, 17.261168, 91.657349, 20.841715, 50.402664, 21.498123, 36.932144,100.036850, 28.098778, 47.838238
 56.458061,117.024925,  3.940000, 16.430933, 91.067123, 20.726940, 48.077908, 21.786629, 36.396900, 99.964813, 28.463394, 47.809788
 54.285336,114.503387,  4.000000, 15.871009, 89.412659, 20.349125, 45.782425, 21.157158, 36.256504, 98.668320, 27.322004, 46.927933
 52.057472,117.303162,  4.080000, 16.102701, 91.612640, 19.866102, 46.856911, 21.183390, 36.616264, 98.452248, 28.059151, 47.468433
 54.799957,118.324913,  4.070000, 16.517822, 93.186630, 20.344345, 47.403908, 21.034765, 37.993866,100.423988, 28.399981, 48.283901
 55.993324,123.092606,  4.320000, 17.174286, 91.102898, 21.702543, 49.631016, 20.894880, 39.573299,103.665215, 28.384129, 49.601944
 55.788513,123.013710,  4.030000, 17.261168, 95.654907, 21.602114, 51.135273, 20.143015, 39.649223,104.610565, 28.745150, 49.687283
 57.894299,121.804253,  3.820000, 17.212898, 94.438637, 21.496906, 50.998516, 20.335348, 40.045460,105.258827, 28.576582, 48.976112
 60.723431,117.395912,  3.800000, 17.405979, 96.495560, 21.927317, 51.770199, 20.300377, 40.925961,106.474289, 28.713039, 51.138081
 59.661346,116.668457,  3.650000, 17.377016, 94.197182, 21.362993, 50.138794, 19.679653, 38.830353,106.519295, 27.934408, 49.687283
 66.382607,107.615105,  3.660000, 16.884668, 92.954964, 21.525597, 49.191116, 19.342524, 37.967453,104.349472, 27.436726, 47.866684
 66.209473,110.629974,  3.650000, 16.990858, 94.760696, 21.855581, 48.683079, 19.810417, 36.954876,102.998978, 27.525026, 51.764915
 64.385818,108.587929,  3.270000, 16.604702, 93.359222, 21.243433, 47.217613, 19.404322, 35.607697,102.826393, 27.155779, 50.129436
 65.839439,110.069061,  3.570000, 17.145323, 95.290749, 21.296059, 48.087132, 20.013468, 35.563675,104.148155, 26.818638, 51.270470
 61.436237,113.224174,  3.830000, 17.907978,100.016190, 21.324831, 49.327904, 20.693235, 36.664303,107.371109, 27.549105, 51.536724
 61.767937,116.598351,  3.830000, 17.946596,104.777588, 21.962753, 50.031322, 20.984564, 36.585060,108.647621, 27.541080, 53.818779
 63.795109,113.320564,  3.860000, 18.352062,106.673164, 21.583838, 47.764717, 20.287138, 35.810207,108.837730, 27.276180, 53.695168
 63.832119,110.375214,  3.910000, 18.467909,105.289665, 21.674971, 48.008965, 20.137060, 35.669327,108.095375, 27.091558, 53.581066
 65.124519,113.953918,  3.830000, 18.815447,105.990417, 21.814072, 48.087132, 20.534328, 32.429073,109.290382, 27.452778, 52.839401
 67.249496,117.205711,  3.530000, 19.317451,110.069016, 22.145020, 49.972702, 21.081673, 32.938488,111.209663, 28.154524, 54.931301
 69.505280,116.171867,  3.340000, 19.442951,117.857925, 23.310549, 48.907791, 21.399487, 32.442909,112.640083, 28.626343, 56.195934
 68.721642,111.082108,  3.310000, 19.259527,119.510963, 23.444847, 47.618179, 21.478943, 32.549099,113.979942, 29.480501, 57.888477
 68.791679,107.662415,  3.270000, 18.921644,119.924217, 23.742226, 48.800343, 21.267069, 36.664196,115.872070, 28.610071, 58.687191
 69.782166,106.230919,  3.500000, 19.684298,122.696526, 24.063581, 49.249840, 21.849323, 37.301373,117.555984, 28.821577, 60.398746
 69.092285,103.880440,  3.340000, 19.761528,122.597336, 23.986841, 51.213970, 21.270121, 36.557995,118.615181, 28.813442, 60.102631
 73.913330,104.764091,  3.640000, 19.993221,121.046509, 23.972454, 51.712330, 21.243387, 36.257114,121.462509, 28.642612, 59.931061
 74.438362,107.538712,  3.660000, 19.655340,121.885033, 24.068264, 50.314968, 22.116646, 34.920818,117.004669, 28.089449, 59.416382
 73.695343,105.364960,  3.690000, 18.545135,120.667831, 24.000940, 49.806828, 21.644373, 34.062397,115.021393, 27.536278, 58.301250
 72.976242,104.940811,  3.690000, 19.867725,123.228493, 24.491446, 51.018536, 22.330502, 34.133190,124.382858, 27.902348, 59.559349
 74.447670,105.073357,  3.780000, 20.080111,123.435860, 24.804022, 51.067398, 22.811693, 34.177441,126.775543, 28.618206, 60.407612
 71.907555,106.786819,  4.000000, 19.578106,124.085045, 24.837683, 52.181381, 22.972084, 34.973911,125.956741, 28.309090, 60.617298
 70.838882,108.605843,  4.170000, 19.935297,127.944107, 24.972330, 53.471256, 22.749315, 35.257099,123.891556, 27.349180, 61.046192
 71.866348,108.677170,  4.180000, 19.983570,126.645744, 24.299095, 51.077160, 23.034464, 33.177181,124.919624, 27.779890, 58.958893
 72.584122,106.572807,  3.470000, 19.394680,123.210472, 23.370983, 48.204254, 22.107731, 33.097134,118.469383, 27.549072, 55.041641
 66.540199,110.121681,  3.430000, 19.607065,112.940666, 24.616474, 46.347622, 21.867140, 33.870983,116.622589, 27.466644, 54.669933
 69.076332,113.964806,  3.470000, 19.452604,114.527565, 25.390701, 48.224060, 21.573084, 37.357685,118.569481, 26.625826, 56.642860
 72.740463,115.016983,  3.690000, 20.282837,117.358780, 26.270720, 48.399986, 22.273573, 37.660110,120.197945, 27.326511, 56.985973
 70.234596,114.722733,  3.690000, 18.294136,116.316002, 26.410172, 47.168480, 21.967710, 38.042587,120.484062, 27.037991, 57.402832
 70.366982,114.999138,  3.710000, 19.433298,116.896317, 26.717943, 47.530113, 22.273573, 38.914257,123.377792, 26.320827, 58.721344
 70.928604,114.330391,  3.950000, 19.906340,116.551758, 27.036772, 48.497719, 22.165623, 37.695686,122.810036, 26.823664, 58.960194
 70.159729,115.694656,  3.850000, 19.790489,111.628189, 26.043798, 45.819698, 22.039682, 37.428856,118.890678, 26.782452, 58.616234
 71.253517,115.774902,  4.040000, 20.833111,111.147614, 26.048620, 48.947319, 22.642401, 37.081947,121.903435, 28.274485, 58.998417
 71.787056,116.033478,  3.880000, 20.340761,112.852280, 26.014875, 46.181339, 23.047209, 35.729954,122.892448, 28.909216, 57.421928
 71.113136,120.046783,  4.010000, 20.688301,115.499954, 26.598127, 46.044498, 23.532982, 36.797329,124.412582, 29.304899, 58.453808
 69.480453,118.985123,  3.650000, 19.471910,110.685173, 26.000416, 44.646839, 23.550976, 34.155605,121.234962, 29.016382, 55.253094
 70.193161,120.235703,  3.690000, 19.954605,115.989586, 27.109074, 47.129391, 24.324614, 34.499168,126.125046, 30.098942, 56.084328
 76.477829,121.756180,  4.050000, 19.442951,116.660576, 26.969292, 46.670017, 23.622942, 34.678013,125.053612, 28.804453, 55.549271
 79.237740,123.321678,  4.120000, 19.259527,117.821198, 26.839146, 46.650467, 23.757877, 35.125126,128.313660, 29.756533, 55.778587
 78.296371,125.354996,  3.870000, 20.273188,118.873001, 28.265936, 45.936798, 23.658928, 36.233959,129.430847, 30.433001, 55.864574
 80.343224,126.524643,  4.020000, 20.350416,119.275589, 28.844362, 45.399124, 23.426708, 37.056648,129.238571, 30.683554, 55.950562
 82.578003,126.011749,  4.020000, 20.842770,120.734520, 29.027536, 46.230076, 23.853144, 36.788380,129.247711, 29.497627, 52.847008
 85.115334,127.613243,  4.000000, 20.707611,123.324074, 29.095016, 46.503792, 24.787670, 36.868858,131.339722, 29.622904, 52.176235
 86.805527,128.260986,  4.060000, 22.068811,126.059555, 29.510731, 47.833313, 25.558884, 37.611073,133.265335, 29.247082, 54.063972
 85.916710,125.975784,  4.280000, 21.644037,120.625046, 29.404455, 46.523342, 27.101311, 36.752617,132.085999, 29.255438, 52.502041
 85.568466,127.127388,  4.100000, 21.663347,120.451843, 29.713619, 46.278946, 27.400723, 37.271259,133.744461, 29.556091, 52.655361
 86.575600,128.072083,  4.110000, 21.682653,117.205742, 30.428562, 46.083439, 28.063055, 36.868858,132.390060, 29.572794, 50.566399
 88.505142,128.830444,  4.240000, 22.136391,117.178383, 30.447882, 47.158779, 28.253588, 37.557411,133.974777, 29.931911, 51.553383
 89.625221,130.490341,  4.370000, 21.286842,116.795418, 30.467207, 45.946571, 28.353394, 36.350220,132.961288, 29.865095, 51.313824
 88.881645,133.628815,  3.830000, 21.306152,116.385101, 31.080706, 48.449196, 30.576302, 35.849438,133.440384, 30.598270, 50.767624
 91.931259,134.227463,  3.760000, 21.219269,112.336601, 30.607300, 48.908661, 31.075323, 35.885395,133.707596, 30.065317, 50.355579
 90.481758,134.862366,  3.970000, 20.533840,109.765251, 29.795740, 47.021923, 30.612589, 35.984283,129.091583, 29.887669, 50.901775
 89.173431,135.878311,  4.120000, 19.848413,109.993217, 30.071089, 47.373550, 29.578260, 38.267567,129.773422, 29.160147, 52.607441
 92.681770,136.930511,  4.130000, 20.340761,112.980240, 30.491362, 47.637554, 31.208960, 37.674278,130.759232, 29.388556, 50.920944
 95.841164,139.352325,  4.250000, 20.707611,116.924828, 30.530008, 49.798447, 31.912235, 40.838520,132.795456, 29.185524, 57.064575
 96.957352,139.778702,  4.170000, 20.504881,116.319366, 30.964769, 50.502453, 31.893970, 41.485752,133.466751, 29.574667, 57.304905
 93.618240,141.375122,  4.150000, 20.369724,114.383781, 32.107555, 51.138008, 31.967041, 40.137360,133.652115, 29.735397, 58.785358
 96.162788,131.497192,  3.960000, 19.993221,116.456970, 31.807440, 51.216232, 31.619968, 39.813736,133.411133, 29.185524, 57.574074
 95.500633,131.524368,  3.810000, 19.269178,118.658600, 31.163635, 52.291782, 31.802633, 39.463146,135.959976, 30.006104, 57.343353
 95.301994,127.923340,  3.600000, 19.288490,118.053154, 30.674742, 51.323792, 31.291159, 38.141727,132.002319, 29.845367, 57.602924
 94.233101,130.503189,  3.400000, 18.757524,115.915741, 30.553720, 51.157566, 31.081087, 37.755180,129.916901, 29.913044, 58.718060
 95.283066,133.759125,  2.720000, 18.255520,111.457443, 30.311699, 48.996670, 29.144802, 32.667217,124.040665, 28.974033, 59.189110
 92.388535,136.612656,  2.720000, 18.496868,113.053619, 31.478277, 48.957554, 28.660730, 32.297043,127.349533, 29.210539, 58.064358
 99.530258,138.313782,  2.680000, 19.191948,112.136276, 32.310860, 50.649120, 30.304752, 33.336250,137.721008, 29.030552, 59.679394
102.159950,142.530045,  2.800000, 20.302145,114.585602, 31.187838, 52.340675, 31.062828, 34.239918,142.522095, 29.861958, 60.871437
103.115334,143.865387,  2.780000, 20.717264,114.163605, 31.449234, 52.565777, 30.670094, 35.089367,145.098740, 29.921955, 61.525139
108.474121,143.362350,  2.610000, 20.485573,118.898842, 31.095871, 52.203926, 31.211344, 35.703857,147.230545, 30.770506, 59.910110
110.649666,143.984253,  2.770000, 20.292494,122.515800, 31.323380, 52.477757, 32.719048, 34.755013,148.444687, 30.239086, 61.269691
112.986725,147.057281,  2.790000, 19.703602,123.973663, 32.465755, 52.780933, 34.245140, 35.785191,149.176224, 30.324800, 63.776005
109.253128,146.901779,  2.660000, 20.253880,121.989891, 33.679710, 54.844448, 34.631260, 36.815365,151.207596, 29.090549, 63.216904
104.246490,149.041962,  2.520000, 18.844408,111.434212, 32.234348, 52.223488, 33.307415, 36.056286,146.408691, 27.564882, 63.245834
106.194031,151.456497,  2.570000, 19.307796,116.472137, 33.277134, 52.820049, 33.436127, 37.068398,154.198776, 28.747704, 63.698895
